dur,proto=tcp,proto=udp,proto=other,service=-,service=http,service=dns,service=other,state=FIN,state=INT,state=other,sbytes,dbytes,rate,sloss,dloss,sjit,djit,swin,stcpb,dtcpb,dwin,smean,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,label
0.028883,1,0,0,1,0,0,0,1,0,0,3182,39076,3635.356333,7,20,35.762042,34.481338,255,4234060405,4238556101,255,61,724,0,2,2,1,1,1,4,8,0
0.015133,1,0,0,1,0,0,0,1,0,0,2542,23508,5352.540812,7,14,0,24.083442,255,989593203,3151311768,255,64,560,0,4,3,1,1,1,2,7,0
0.000005,0,1,0,1,0,0,0,0,1,0,104,0,200000.0051,0,0,0,0,0,0,0,0,52,0,0,4,2,1,1,3,1,4,0
0.068534,1,0,0,1,0,0,0,1,0,0,3598,48710,1765.546984,7,24,78.728117,75.987023,255,1474753819,3620417069,255,60,786,0,7,3,1,1,2,2,3,0
0.002139,0,1,0,1,0,0,0,0,0,1,520,304,3272.557286,0,0,0.81671,0.308065,0,0,0,0,130,76,0,10,11,1,1,3,5,12,0
0.128906,1,0,0,1,0,0,0,1,0,0,1470,1728,271.515685,5,4,455.342741,15.575763,255,2769935851,624848912,255,67,123,0,11,10,1,1,4,6,9,0
1.53757,1,0,0,1,0,0,0,1,0,0,2516,268,9.755653,2,1,10656.66754,522.887687,255,3594318722,816493208,255,252,45,0,4,1,1,1,1,2,1,0
1.193106,1,0,0,0,1,0,0,1,0,0,1580,10168,24.306305,3,5,10623.58078,8552.974104,255,2491715804,347336608,255,132,565,1,1,1,1,1,2,1,2,0
7.002214,1,0,0,1,0,0,0,0,0,1,270,0,0.71406,5,0,2390.8125,0,255,0,0,0,45,0,0,15,12,1,1,15,11,15,0
0.031907,1,0,0,1,0,0,0,1,0,0,3614,50036,3792.27133,7,24,31.714218,31.312857,255,1550471005,3696186753,255,60,807,0,8,1,1,1,2,4,3,0
0.022951,1,0,0,0,0,0,1,1,0,0,37938,3276,4052.111118,19,8,23.690589,1.181124,255,3308683316,3305517510,255,703,82,0,1,2,1,1,3,5,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,1,1,1,1,1,0
0.027867,1,0,0,1,0,0,0,1,0,0,3614,45696,4342.053239,7,24,28.897365,27.584448,255,2022564229,4187999547,255,60,737,0,5,1,1,1,2,3,4,0
1.023673,1,0,0,0,1,0,0,1,0,0,1580,10168,28.329357,3,5,9532.414939,7675.942697,255,1501317574,1502345758,255,132,565,1,1,3,1,1,1,1,1,0
12.921071,0,1,0,1,0,0,0,0,1,0,2130,0,0.232179,0,0,6091.037,0,0,0,0,0,533,0,0,35,9,9,1,35,9,35,0
0.000011,0,1,0,1,0,0,0,0,1,0,1064,0,90909.0902,0,0,0,0,0,0,0,0,532,0,0,36,15,15,1,36,15,36,0
0.271675,1,0,0,1,0,0,0,1,0,0,3614,50036,445.385126,7,24,291.990931,287.763144,255,3707980744,1562889533,255,60,807,0,4,5,1,1,1,4,9,0
0.051948,1,0,0,1,0,0,0,1,0,0,3926,57474,2560.252573,7,27,48.609165,48.312537,255,1827011150,1845894607,255,59,845,0,2,3,1,1,1,3,6,0
0.004803,1,0,0,1,0,0,0,1,0,0,4320,2456,7287.112194,7,7,13.167535,0.331841,255,584299852,587474404,255,240,136,0,9,6,1,1,8,7,8,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954532,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.001029,0,1,0,0,0,1,0,0,0,1,146,178,2915.451794,0,0,0,0,0,0,0,0,73,89,0,2,1,1,1,2,1,4,0
1.00484,1,0,0,0,0,0,1,1,0,0,37152,3276,90.56168,18,8,1896.750793,63.876406,255,3848081672,1760730088,255,714,82,0,1,5,1,1,1,1,2,0
1.081641,1,0,0,0,0,0,1,1,0,0,2934,3742,97.074726,11,15,1829.289189,66.512281,255,1016258674,3162716511,255,56,69,0,1,2,1,1,6,4,1,0
1.092146,1,0,0,0,1,0,0,1,0,0,1580,10168,26.553225,3,5,10208.64474,8220.425551,255,2972082065,823484394,255,132,565,1,2,1,1,1,1,1,3,0
1.004725,1,0,0,0,1,0,0,1,0,0,1580,10168,28.86362,3,5,9528.586944,7674.658967,255,2231736493,2232730267,255,132,565,1,2,2,2,1,2,4,1,0
0.000011,0,1,0,1,0,0,0,0,1,0,1088,0,90909.0902,0,0,0,0,0,0,0,0,544,0,0,2,1,1,1,2,2,2,0
0.016881,1,0,0,1,0,0,0,1,0,0,3062,32538,5746.105003,7,18,19.772283,0.517862,255,2588638946,457905493,255,61,678,0,15,2,1,1,5,8,7,0
0.001055,0,1,0,0,0,1,0,0,0,1,146,178,2843.601894,0,0,0,0,0,0,0,0,73,89,0,6,2,2,1,1,3,5,0
0.000004,0,1,0,1,0,0,0,0,1,0,1064,0,250000.0006,0,0,0,0,0,0,0,0,532,0,0,40,14,14,1,39,14,39,0
0.001069,0,1,0,0,0,1,0,0,0,1,130,162,2806.361109,0,0,0,0,0,0,0,0,65,81,0,5,3,3,1,2,8,1,0
0.000008,1,0,0,1,0,0,0,0,0,1,90,0,125000.0003,1,0,0,0,255,0,0,0,45,0,0,10,5,1,1,10,6,10,0
0.116895,1,0,0,1,0,0,0,1,0,0,3926,57474,1137.773238,7,27,106.938693,107.020957,255,2386973258,2494884375,255,59,845,0,9,1,1,1,1,4,2,0
0.001144,0,1,0,0,0,1,0,0,0,1,146,178,2622.377669,0,0,0,0,0,0,0,0,73,89,0,2,6,1,1,1,1,2,0
0.00001,0,1,0,1,0,0,0,0,1,0,1064,0,100000.0025,0,0,0,0,0,0,0,0,532,0,0,40,14,14,1,39,14,39,0
0.004765,1,0,0,1,0,0,0,1,0,0,1064,2260,4826.862343,4,4,21.995104,0.428785,255,1532914899,3678587921,255,89,188,0,3,3,1,1,1,1,2,0
0.021588,1,0,0,0,0,0,1,1,0,0,9504,12298,10237.16902,26,31,13.329816,12.325022,255,4133271002,1988187529,255,88,108,0,1,1,1,1,4,2,1,0
0.878835,1,0,0,1,0,0,0,1,0,0,534,268,17.06805,2,1,4790.172154,254.556531,255,2310009381,2946399706,255,53,45,0,6,3,2,2,3,2,3,0
0.031124,1,0,0,1,0,0,0,1,0,0,4238,63516,4658.784292,7,30,23.014033,22.634273,255,4155638372,4155944002,255,59,858,0,13,4,1,1,3,5,8,0
0.010874,1,0,0,1,0,0,0,1,0,0,2438,19266,7081.110661,7,13,17.017118,16.331376,255,1719650004,1769118657,255,64,482,0,3,2,1,1,1,3,1,0
1.005166,1,0,0,0,1,0,0,1,0,0,1580,10168,28.850954,3,4,9525.794112,7674.568879,255,3308576930,1160029859,255,132,565,2,1,5,1,1,2,3,1,0
0.001044,0,1,0,0,0,1,0,0,0,1,146,178,2873.563127,0,0,0,0,0,0,0,0,73,89,0,1,3,1,1,1,3,2,0
0.020197,1,0,0,0,0,0,1,1,0,0,37372,3380,4604.644173,18,8,21.399129,0.825432,255,2556584908,2557650466,255,719,80,0,1,4,1,1,3,4,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,1,1,1,1,1,0
0.022236,1,0,0,0,0,0,1,1,0,0,37210,3380,4182.406767,18,8,23.480532,0.966999,255,2865795641,721430100,255,716,80,0,1,2,1,1,1,2,1,0
0.001051,0,1,0,0,0,1,0,0,0,1,146,178,2854.424439,0,0,0,0,0,0,0,0,73,89,0,4,1,2,1,2,8,2,0
0.068191,1,0,0,1,0,0,0,1,0,0,2958,33044,1422.475121,7,18,83.655149,81.287394,255,354853191,2530338774,255,62,661,0,2,2,1,1,3,4,6,0
0.148608,1,0,0,1,0,0,0,1,0,0,2438,19266,518.141691,7,13,250.10466,241.741226,255,785695523,957828638,255,64,482,0,9,4,1,1,1,4,2,0
0.042068,1,0,0,1,0,0,0,1,0,0,2438,19266,1830.369839,7,13,68.141188,66.679264,255,2436584393,348400598,255,64,482,0,2,2,1,1,1,4,3,0
1.185022,1,0,0,0,1,0,0,1,0,0,1684,10168,26.159852,3,5,9526.766168,8341.154128,255,3792396785,1648080348,255,120,565,1,3,1,1,1,2,1,3,0
0.018345,1,0,0,1,0,0,0,1,0,0,2974,30506,5287.544226,7,18,25.926987,23.989602,255,2933267389,2933594315,255,62,610,0,10,1,1,1,2,9,3,0
6.737229,1,0,0,1,0,0,0,0,0,1,450,0,1.335861,9,0,1144.879375,0,255,0,0,0,45,0,0,20,14,2,2,20,13,20,0
0.03604,0,1,0,1,0,0,0,0,0,1,520,304,194.228632,0,0,9.856598,10.823684,0,0,0,0,130,76,0,10,5,1,1,4,3,14,0
0.06694,1,0,0,1,0,0,0,1,0,0,3614,45800,1837.466329,7,24,78.76325,0,255,4120857838,4159475714,255,60,716,0,7,1,1,1,2,3,1,0
0.135775,1,0,0,0,0,0,1,1,0,0,320,1910,95.74664,1,2,1905.823581,47.035883,255,3954369682,1911856071,255,53,239,0,2,3,1,1,2,3,5,0
0.021213,1,0,0,0,0,0,1,1,0,0,37358,3380,4384.103955,18,8,21.914129,0.877926,255,1467362259,3617980637,255,718,80,0,1,3,1,1,2,2,1,0
0.332426,1,0,0,1,0,0,0,1,0,0,642,268,45.122823,2,1,1664.1192,76.528734,255,2992021846,2137734530,255,64,45,0,15,2,2,1,6,5,6,0
0.001114,0,1,0,0,0,1,0,0,0,1,146,178,2692.998243,0,0,0,0,0,0,0,0,73,89,0,3,2,2,1,2,2,5,0
0.001017,0,1,0,0,0,1,0,0,0,1,146,178,2949.852669,0,0,0,0,0,0,0,0,73,89,0,2,1,1,1,3,1,2,0
1.119196,1,0,0,0,1,0,0,1,0,0,1684,10168,27.698454,3,5,8891.549473,7786.45027,255,1411388878,1412391641,255,120,565,1,4,3,1,1,4,1,3,0
0.007141,1,0,0,1,0,0,0,1,0,0,2158,2478,6581.711129,6,6,16.437641,19.721373,255,3202164527,1057089827,255,90,103,0,7,2,1,1,2,1,6,0
0.515492,1,0,0,0,0,0,1,1,0,0,8928,320,36.85799,4,1,3257.423213,133.809047,255,4089241496,370520931,255,638,53,0,1,3,1,1,2,6,4,0
1.084729,1,0,0,0,1,0,0,1,0,0,1684,10168,28.578568,3,5,8791.441667,7698.584046,255,1944779704,4091193741,255,120,565,1,3,10,2,1,2,7,5,0
0.062949,1,0,0,1,0,0,0,1,0,0,3182,39076,1668.016919,7,20,78.974116,75.971919,255,1695896546,3845784770,255,61,724,0,10,6,1,1,2,3,12,0
0.076893,1,0,0,1,0,0,0,1,0,0,4030,57474,1755.686432,7,27,73.283014,2.006148,255,4287496255,23702802,255,59,845,0,3,2,1,1,2,1,11,0
0.986466,1,0,0,1,0,0,0,1,0,0,534,354,17.233235,2,1,5565.367433,260.096891,255,873120855,2509758539,255,53,44,0,3,1,1,1,3,10,3,0
1.314021,1,0,0,1,0,0,0,1,0,0,2516,268,11.415343,2,1,7666.449179,377.298594,255,75872688,4160399941,255,252,45,0,3,2,2,2,2,3,3,0
0.039974,1,0,0,0,0,0,1,1,0,0,37808,3380,2376.544736,19,8,54.213346,2.186782,255,3959882136,1815491441,255,700,80,0,1,1,1,1,3,3,1,0
6.886497,1,0,0,1,0,0,0,0,0,1,270,0,0.726059,5,0,2202.14825,0,255,0,0,0,45,0,0,35,21,2,2,35,21,35,0
0.632458,1,0,0,1,0,0,0,1,0,0,812,268,23.716991,2,1,3357.310337,125.546664,255,3034756576,2837538865,255,81,45,0,5,1,1,1,5,1,5,0
0.906975,1,0,0,1,0,0,0,1,0,0,26724,850,49.615482,12,4,2867.620597,87.580719,255,3515516783,2556544900,255,891,53,0,4,1,1,1,4,2,4,0
0.663002,1,0,0,1,0,0,0,1,0,0,2516,268,22.624366,2,1,3351.123955,156.576094,255,745190808,3595032873,255,252,45,0,4,1,1,1,4,2,5,0
0.236985,1,0,0,0,0,0,1,1,0,0,3728,5578,240.521554,7,7,508.716773,15.376796,255,458863674,459170678,255,117,215,0,1,3,1,1,1,1,1,0
0.001065,0,1,0,0,0,1,0,0,0,1,146,178,2816.901513,0,0,0,0,0,0,0,0,73,89,0,3,5,1,1,1,1,3,0
0.001004,0,1,0,0,0,1,0,0,0,1,130,162,2988.047923,0,0,0,0,0,0,0,0,65,81,0,1,1,1,1,1,3,3,0
0.001056,0,1,0,0,0,1,0,0,0,1,146,178,2840.909069,0,0,0,0,0,0,0,0,73,89,0,4,4,2,1,5,6,1,0
0.001075,0,1,0,0,0,1,0,0,0,1,146,178,2790.69758,0,0,0,0,0,0,0,0,73,89,0,1,4,1,1,1,1,3,0
0.004699,1,0,0,1,0,0,0,1,0,0,3736,2456,7448.393026,7,7,12.788656,0.325139,255,707625258,2860449277,255,208,136,0,10,7,1,1,6,6,12,0
0.222299,1,0,0,0,0,0,1,1,0,0,8928,320,85.470472,4,1,1578.387115,67.549172,255,2064556699,181103649,255,638,53,0,3,3,1,1,5,9,3,0
1.321965,1,0,0,1,0,0,0,1,0,0,2516,354,12.859645,2,1,9483.431754,250.662891,255,1251379493,1023947853,255,252,44,0,4,3,3,3,3,4,3,0
0.642744,1,0,0,0,0,0,1,1,0,0,632,682,35.784076,3,4,3021.7068,74.503047,255,1629018676,1545083293,255,53,57,0,1,1,1,1,1,1,1,0
0.000008,1,0,0,1,0,0,0,0,0,1,90,0,125000.0003,1,0,0,0,255,0,0,0,45,0,0,11,2,1,1,9,3,9,0
0.675999,1,0,0,1,0,0,0,1,0,0,9514,354,34.02372,5,1,3085.238954,149.892922,255,591804720,127938746,255,595,44,0,1,45,1,1,1,1,1,0
0.224076,1,0,0,0,0,0,1,1,0,0,8928,320,84.792659,4,1,1586.39496,68.134766,255,1508286594,3953013403,255,638,53,0,3,2,1,1,8,3,6,0
0.000009,0,1,0,1,0,0,0,0,1,0,78,0,111111.1072,0,0,0,0,0,0,0,0,39,0,0,5,2,2,1,5,2,5,0
0.000009,0,1,0,1,0,0,0,0,1,0,78,0,111111.1072,0,0,0,0,0,0,0,0,39,0,0,14,3,2,1,8,4,9,0
0.087921,0,1,0,1,0,0,0,0,0,1,568,312,79.616928,0,0,34.349598,34.281949,0,0,0,0,142,78,0,7,8,1,1,5,5,6,0
0.954319,1,0,0,0,1,0,0,1,0,0,814,1162,19.909485,2,2,6986.25288,164.646359,255,771043701,114102219,255,81,116,1,5,2,1,1,5,1,5,0
0.000002,0,1,0,1,0,0,0,0,1,0,104,0,500000.0013,0,0,0,0,0,0,0,0,52,0,0,6,3,1,1,4,1,8,0
1.15979,1,0,0,0,1,0,0,1,0,0,1684,10168,26.728976,3,5,8836.908956,7737.720745,255,822851957,894071428,255,120,565,1,1,2,1,1,1,1,1,0
0.131544,1,0,0,1,0,0,0,1,0,0,1958,2308,342.090875,6,6,0,429.616168,255,672757077,673052710,255,89,96,0,11,1,1,1,5,1,11,0
0.692584,1,0,0,1,0,0,0,1,0,0,534,268,21.658023,2,1,3849.32493,188.737703,255,2849337800,2864420591,255,53,45,0,6,1,1,1,5,1,5,0
0.000972,0,1,0,0,0,1,0,0,0,1,146,178,3086.419725,0,0,0,0,0,0,0,0,73,89,0,3,2,1,1,1,3,5,0
0.490866,1,0,0,1,0,0,0,1,0,0,2516,268,30.558238,2,1,2765.956151,123.556398,255,2199118137,458613703,255,252,45,0,7,4,3,1,7,3,8,0
0.039979,1,0,0,1,0,0,0,1,0,0,3614,50036,3026.588986,7,24,40.545618,38.153527,255,938966801,3084656389,255,60,807,0,11,1,1,1,1,4,4,0
0.025684,1,0,0,1,0,0,0,1,0,0,3614,50036,4711.10402,7,24,23.390328,22.16909,255,77693295,77997874,255,60,807,0,10,2,1,1,1,3,3,0
0.004673,1,0,0,1,0,0,0,1,0,0,1470,1728,7489.835289,5,4,13.86183,0.40864,255,1623503100,3773399359,255,67,123,0,6,1,1,1,2,1,6,0
0.001626,0,1,0,1,0,0,0,0,0,1,520,304,4305.042942,0,0,0.576528,0.273886,0,0,0,0,130,76,0,7,4,1,1,3,7,8,0
0.004542,1,0,0,1,0,0,0,1,0,0,3744,2456,7705.856237,7,7,12.333934,0.317022,255,1283377256,1286472351,255,208,136,0,11,5,1,1,3,3,5,0
1.607149,1,0,0,1,0,0,0,1,0,0,7810,15494,153.688301,30,32,882.215471,870.290028,255,3561547783,1418327396,255,64,123,0,3,4,1,1,1,1,5,0
8.249561,1,0,0,1,0,0,0,1,0,0,22976,1094788,153.09905,38,390,9341.869372,6422.778353,255,52894739,56864719,255,57,1276,0,9,3,1,1,5,5,8,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.018137,1,0,0,1,0,0,0,1,0,0,1540,1644,1819.48498,4,4,72.047234,2.090238,255,2921980044,2927123240,255,96,91,0,10,8,6,1,6,12,14,0
0.853675,1,0,0,1,0,0,0,1,0,0,694,646,24.599525,2,3,4488.103784,143.280297,255,2037630301,3955436113,255,58,65,0,2,1,1,1,2,1,2,0
0.069803,1,0,0,1,0,0,0,1,0,0,3926,57474,1905.362247,7,27,66.913434,64.023442,255,3170381718,3206720071,255,59,845,0,7,1,1,1,1,3,6,0
0.031579,1,0,0,0,0,0,1,1,0,0,37210,3380,2944.995184,18,8,37.335504,1.511185,255,2021551738,4172114314,255,716,80,0,2,1,1,1,1,2,1,0
0.47576,1,0,0,0,0,0,1,1,0,0,37808,3276,195.476706,19,8,996.002088,34.632453,255,2186318961,2191567595,255,700,82,0,1,3,1,1,2,2,3,0
0.015944,1,0,0,1,0,0,0,1,0,0,2974,30506,6083.793149,7,18,19.477984,18.695223,255,1485822405,3635676308,255,62,610,0,6,3,1,1,1,7,6,0
0.926707,1,0,0,1,0,0,0,1,0,0,918,556,26.977242,5,3,3245.630626,137.377469,255,2415230074,3211290830,255,57,56,0,5,2,2,2,4,2,4,0
0.002795,1,0,0,0,0,0,1,1,0,0,320,1932,4651.162633,1,2,28.06134,0.543816,255,2740861381,2744578483,255,53,242,0,3,8,1,1,7,9,3,0
0.912222,1,0,0,0,1,0,0,1,0,0,872,1182,20.828263,2,2,6007.205631,164.110891,255,2048318757,998816593,255,87,118,0,1,1,1,1,1,19,1,0
0.01677,1,0,0,1,0,0,0,1,0,0,1540,1644,1967.799685,4,4,65.991066,1.91571,255,268937397,2424109993,255,96,91,0,9,2,2,1,5,4,11,0
1.007832,1,0,0,0,1,0,0,1,0,0,1684,10168,30.759093,3,5,8760.781912,7674.623684,255,2439497453,2440501660,255,120,565,1,1,4,1,1,2,2,1,0
0.001026,0,1,0,0,0,1,0,0,0,1,130,162,2923.976572,0,0,0,0,0,0,0,0,65,81,0,5,8,1,1,10,1,3,0
0.170997,1,0,0,1,0,0,0,1,0,0,1470,1728,204.681961,5,4,521.716387,16.555336,255,631510451,631814154,255,67,123,0,1,1,1,1,1,2,3,0
0.696358,1,0,0,1,0,0,0,1,0,0,4616,3080,81.854445,7,7,1627.565282,43.475723,255,381290486,2819486982,255,165,103,0,9,5,1,1,3,1,4,0
0.000004,0,1,0,1,0,0,0,0,1,0,104,0,250000.0006,0,0,0,0,0,0,0,0,52,0,0,3,2,2,2,3,2,3,0
0.018199,1,0,0,1,0,0,0,1,0,0,1540,1644,1813.286394,4,4,73.435058,1.992898,255,657170164,662760960,255,96,91,0,10,7,7,1,7,12,15,0
0.004151,1,0,0,1,0,0,0,1,0,0,1064,2260,5540.8333,4,4,17.490537,0.383522,255,515495724,515822201,255,89,188,0,11,2,1,1,2,1,8,0
0.004996,1,0,0,1,0,0,0,1,0,0,3744,2456,7005.604683,7,7,13.30891,0.342883,255,3884516544,1742347859,255,208,136,0,9,9,1,1,8,7,14,0
0.000007,0,1,0,1,0,0,0,0,1,0,104,0,142857.1409,0,0,0,0,0,0,0,0,52,0,0,3,1,1,1,4,1,2,0
0.908334,1,0,0,1,0,0,0,0,0,1,986,86,7.706416,2,1,9735.068486,0,255,3691557581,515469157,255,164,43,0,6,1,1,1,4,1,5,0
9.861899,1,0,0,1,0,0,0,1,0,0,24120,1094788,130.299443,38,390,8330.283991,5883.552472,255,861688241,887197102,255,56,1276,0,6,3,2,1,4,6,8,0
0.018943,1,0,0,1,0,0,0,1,0,0,1540,1644,1742.068256,4,4,77.777358,1.997725,255,885047222,891256982,255,96,91,0,10,12,6,1,8,9,14,0
0.629958,1,0,0,0,0,0,1,1,0,0,9504,12298,350.817053,26,31,320.42309,314.40152,255,3077994562,3078288715,255,88,108,0,1,7,1,1,2,3,1,0
0.032987,1,0,0,0,0,0,1,1,0,0,37938,3380,2879.92252,19,8,43.543176,1.657309,255,1145573073,3296606665,255,703,80,0,2,3,1,1,2,2,1,0
1.269847,1,0,0,0,1,0,0,1,0,0,1580,10168,22.837396,3,5,9733.875328,7835.321618,255,474625894,2625251542,255,132,565,1,1,2,1,1,1,7,3,0
0.000986,0,1,0,0,0,1,0,0,0,1,146,178,3042.596172,0,0,0,0,0,0,0,0,73,89,0,5,4,1,1,1,3,1,0
0.048803,1,0,0,0,0,0,1,1,0,0,528,8824,430.301401,1,4,492.821782,439.778514,255,3873881812,2415815580,255,53,735,0,3,4,1,1,5,6,5,0
0.489952,1,0,0,0,0,0,1,1,0,0,37358,3276,185.732481,18,8,906.969952,30.676168,255,4110429011,1966015788,255,718,82,0,1,1,1,1,2,3,2,0
0.11984,1,0,0,1,0,0,0,1,0,0,4014,59460,1143.190887,7,28,92.569291,91.924103,255,3104123144,3127302525,255,59,849,0,4,3,1,1,1,5,5,0
0.004408,0,1,0,1,0,0,0,0,0,1,568,304,1588.021765,0,0,1.655809,1.388286,0,0,0,0,142,76,0,3,2,1,1,3,5,6,0
0.890491,1,0,0,1,0,0,0,1,0,0,2002,678,28.074399,4,4,3354.420874,95.095125,255,4058157433,283101543,255,143,57,0,5,1,1,1,5,1,5,0
0.177854,1,0,0,1,0,0,0,1,0,0,1540,1644,185.545446,4,4,713.855403,18.29335,255,438213534,487676680,255,96,91,0,8,9,3,1,6,6,9,0
0.031896,1,0,0,1,0,0,0,1,0,0,2958,32538,2978.430003,7,18,42.840833,42.610757,255,3775337385,1651232418,255,62,678,0,6,3,1,1,1,7,8,0
0.004758,0,1,0,1,0,0,0,0,0,1,568,304,1471.206418,0,0,1.78733,1.575907,0,0,0,0,142,76,0,7,6,1,1,4,4,8,0
1.88263,1,0,0,1,0,0,0,0,0,1,978,86,3.718203,2,1,21854.48542,0,255,2526778948,2183804334,255,163,43,0,4,2,2,2,3,3,3,0
0.030849,1,0,0,1,0,0,0,1,0,0,2958,33044,3144.348232,7,18,39.722339,38.546752,255,1222858894,3400908166,255,62,661,0,12,3,1,1,5,1,14,0
0.878345,1,0,0,1,0,0,0,1,0,0,998,792,23.9086,3,2,5105.518694,134.366375,255,1558736287,1498465983,255,83,79,0,6,1,1,1,6,1,6,0
0.022544,1,0,0,0,0,0,1,1,0,0,2934,3742,4657.558491,11,15,32.04724,0.761397,255,2199063595,2204315741,255,56,69,0,2,2,1,1,2,3,1,0
0.010859,1,0,0,1,0,0,0,1,0,0,2438,19266,7090.892631,7,13,17.224712,16.644814,255,2021447696,2045727334,255,64,482,0,5,8,1,1,4,5,6,0
1.549927,1,0,0,1,0,0,0,1,0,0,1540,1644,21.291325,4,4,8660.776718,198.049859,255,244522876,3378616172,255,96,91,0,14,3,13,1,2,17,4,0
6.438725,1,0,0,1,0,0,0,0,0,1,180,0,0.465931,3,0,3035.23125,0,255,0,0,0,45,0,0,19,14,2,2,19,13,21,0
0.206783,1,0,0,0,0,0,1,1,0,0,37210,3380,449.746843,18,8,481.8165,16.002574,255,2207984808,2213193504,255,716,80,0,1,4,1,1,1,4,1,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
1.01807,1,0,0,0,1,0,0,1,0,0,1580,10168,28.485272,3,5,9530.913286,7674.562485,255,495733765,496649854,255,132,565,1,2,5,2,1,3,5,1,0
0.430128,0,1,0,1,0,0,0,0,0,1,520,304,16.274225,0,0,192.324797,49.959688,0,0,0,0,130,76,0,4,6,1,1,3,2,16,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.640734,1,0,0,1,0,0,0,1,0,0,588,268,23.41065,2,1,3716.578644,173.316,255,3070399588,266322813,255,59,45,0,11,2,2,1,5,3,5,0
0.00281,1,0,0,0,0,0,1,1,0,0,320,1910,4626.334559,1,2,27.315387,0.529242,255,2725743878,580349353,255,53,239,0,5,6,1,1,4,8,3,0
0.550923,1,0,0,1,0,0,0,1,0,0,546,268,27.227036,2,1,2937.856931,140.742078,255,2046761998,3884142775,255,55,45,0,6,1,1,1,5,1,7,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.07491,1,0,0,1,0,0,0,1,0,0,3062,33044,1321.585904,7,18,87.425262,2.266997,255,2115114228,38732153,255,61,661,0,5,3,1,1,2,2,5,0
0.002452,0,1,0,1,0,0,0,0,0,1,520,304,2854.812346,0,0,0.605755,0.639696,0,0,0,0,130,76,0,8,2,1,1,7,4,5,0
0.003826,1,0,0,0,1,0,0,1,0,0,1052,824,4443.282768,2,2,32.007673,0.669833,255,1352133448,1353159248,255,132,82,1,1,11,1,1,1,6,1,0
0.970861,1,0,0,1,0,0,0,1,0,0,2516,268,15.450203,2,1,5487.231618,287.929594,255,2326753543,3412842803,255,252,45,0,3,1,1,1,1,4,1,0
0.001096,0,1,0,0,0,1,0,0,0,1,146,178,2737.226368,0,0,0,0,0,0,0,0,73,89,0,4,3,1,1,2,4,2,0
0.018825,1,0,0,1,0,0,0,1,0,0,1540,1644,1752.988034,4,4,76.23159,2.131721,255,2129948604,2136177157,255,96,91,0,9,12,6,1,6,9,12,0
0.897408,1,0,0,1,0,0,0,1,0,0,774,642,27.858009,4,3,4167.46815,114.452336,255,77583608,2590551179,255,55,54,0,3,1,1,1,3,2,3,0
0.004349,1,0,0,1,0,0,0,1,0,0,1064,2260,5288.572304,4,4,18.207473,0.408521,255,1299874686,1300174116,255,89,188,0,4,3,1,1,1,2,2,0
1.046167,1,0,0,0,1,0,0,1,0,0,1684,10168,29.63198,3,5,8774.687898,7686.201218,255,1495761117,1496696558,255,120,565,1,2,5,2,1,3,5,2,0
0.016315,1,0,0,1,0,0,0,1,0,0,2974,30506,5945.448925,7,18,18.795886,18.853843,255,3170110291,3170413392,255,62,610,0,9,1,1,1,3,6,4,0
1.00491,1,0,0,1,0,0,0,1,0,0,7816,15092,245.793158,30,32,509.516776,505.883964,255,2019257444,2032216086,255,64,120,0,3,5,1,1,1,4,6,0
21.86084,1,0,0,1,0,0,0,1,0,0,3806,51912,5.99245,7,26,75570.5544,72149.85596,255,2639836097,494777920,255,59,763,0,5,1,1,1,3,2,14,0
0.000977,0,1,0,0,0,1,0,0,0,1,146,178,3070.624396,0,0,0,0,0,0,0,0,73,89,0,1,4,1,1,1,1,2,0
0.031106,1,0,0,1,0,0,0,1,0,0,7818,15180,7940.590044,30,32,15.909427,14.099497,255,3457266827,3462474106,255,64,120,0,3,1,1,1,1,3,4,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954516,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.009656,1,0,0,0,0,0,1,1,0,0,8928,320,1967.688494,4,1,50.523937,3.44384,255,3891171912,3927339688,255,638,53,0,3,8,1,1,4,7,6,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
