proto=udp,proto=tcp,proto=icmp,duration,orig_bytes,resp_bytes,conn_state=S0,conn_state=SF,conn_state=other,missed_bytes,history=D,history=Dd,history=S,history=other,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998785,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.091234,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.297579,0,0,0,0,1,0,0,0,0,1,1,60,1,40,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.148208,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.12522,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.144202,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.151458,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998555,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.125962,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999291,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.098238,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,1.084634,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,5.001926,18,0,0,0,1,0,0,0,0,1,3,182,3,164,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.139216,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.145201,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99906,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.098998,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998807,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999062,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998788,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.146707,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.128474,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99904,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99881,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999025,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.157703,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.159203,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998543,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.123718,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998547,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.145216,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.132973,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,4.149876,74,242,0,0,1,0,0,0,0,1,9,566,7,614,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,4.119886,75,243,0,0,1,0,0,0,0,1,10,619,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998547,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998802,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.157933,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.114724,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.116708,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.118228,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998771,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.144223,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.101239,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.093738,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999029,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998545,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.095726,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.13598,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.084722,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998797,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.123218,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999036,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998804,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,1.120117,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,3.138713,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998533,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998532,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998761,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.096739,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998819,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998813,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.148956,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.101989,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.139204,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.121226,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99853,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.090989,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.151951,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.153005,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.128206,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,33.059936,62,269,0,0,1,0,0,0,0,1,7,434,6,589,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998792,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.12896,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,1.079634,75,243,0,0,1,0,0,0,0,1,8,499,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998801,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.139944,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.096739,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998785,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999039,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.088471,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998552,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998794,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998791,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.086508,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.111489,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,17.346367,88,1552,0,1,0,0,0,0,0,1,34,1468,60,3956,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.09649,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,36.432022,62,269,0,0,1,0,0,0,0,1,9,554,6,589,1
0,1,0,3.084496,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.112725,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,1.106882,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,40,0,0,1
0,1,0,3.133716,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998814,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.11074,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.109723,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.152705,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.127987,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.141961,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999038,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
